training on cuda
loss 0.4126, contact ratio 0.060, train acc 0.915, train prec 0.403, train recall 0.881, time 3.7 sec
loss 0.4129, contact ratio 0.059, train acc 0.915, train prec 0.402, train recall 0.880, time 3.7 sec
loss 0.4135, contact ratio 0.060, train acc 0.915, train prec 0.402, train recall 0.880, time 3.7 sec
loss 0.4129, contact ratio 0.060, train acc 0.915, train prec 0.402, train recall 0.881, time 3.7 sec
loss 0.4129, contact ratio 0.060, train acc 0.915, train prec 0.402, train recall 0.881, time 3.7 sec
loss 0.4130, contact ratio 0.059, train acc 0.916, train prec 0.402, train recall 0.879, time 3.6 sec
loss 0.4131, contact ratio 0.059, train acc 0.915, train prec 0.402, train recall 0.880, time 3.8 sec
loss 0.4131, contact ratio 0.059, train acc 0.915, train prec 0.403, train recall 0.880, time 3.6 sec
loss 0.4128, contact ratio 0.059, train acc 0.916, train prec 0.403, train recall 0.880, time 3.7 sec
loss 0.4129, contact ratio 0.059, train acc 0.917, train prec 0.403, train recall 0.879, time 3.7 sec
loss 0.4126, contact ratio 0.059, train acc 0.916, train prec 0.403, train recall 0.880, time 3.8 sec
loss 0.4128, contact ratio 0.059, train acc 0.916, train prec 0.403, train recall 0.879, time 3.7 sec
loss 0.4130, contact ratio 0.059, train acc 0.916, train prec 0.403, train recall 0.879, time 3.6 sec
loss 0.4132, contact ratio 0.058, train acc 0.917, train prec 0.403, train recall 0.878, time 3.6 sec
loss 0.4133, contact ratio 0.058, train acc 0.917, train prec 0.403, train recall 0.878, time 3.6 sec
loss 0.4132, contact ratio 0.058, train acc 0.918, train prec 0.404, train recall 0.877, time 3.7 sec
loss 0.4131, contact ratio 0.058, train acc 0.918, train prec 0.404, train recall 0.877, time 3.7 sec
loss 0.4128, contact ratio 0.058, train acc 0.918, train prec 0.403, train recall 0.878, time 3.7 sec
loss 0.4129, contact ratio 0.058, train acc 0.917, train prec 0.403, train recall 0.878, time 3.7 sec
loss 0.4128, contact ratio 0.058, train acc 0.917, train prec 0.403, train recall 0.878, time 3.7 sec
loss 0.4127, contact ratio 0.058, train acc 0.917, train prec 0.404, train recall 0.879, time 3.7 sec
loss 0.4124, contact ratio 0.058, train acc 0.917, train prec 0.403, train recall 0.879, time 3.7 sec
loss 0.4123, contact ratio 0.058, train acc 0.918, train prec 0.404, train recall 0.879, time 3.7 sec
loss 0.4123, contact ratio 0.058, train acc 0.917, train prec 0.404, train recall 0.879, time 3.7 sec
loss 0.4120, contact ratio 0.059, train acc 0.917, train prec 0.405, train recall 0.880, time 3.7 sec
loss 0.4119, contact ratio 0.059, train acc 0.917, train prec 0.405, train recall 0.880, time 3.7 sec
loss 0.4118, contact ratio 0.059, train acc 0.917, train prec 0.405, train recall 0.880, time 3.8 sec
loss 0.4117, contact ratio 0.059, train acc 0.917, train prec 0.405, train recall 0.880, time 3.7 sec
loss 0.4119, contact ratio 0.059, train acc 0.917, train prec 0.405, train recall 0.880, time 3.6 sec
loss 0.4120, contact ratio 0.059, train acc 0.917, train prec 0.406, train recall 0.880, time 3.7 sec
loss 0.4119, contact ratio 0.059, train acc 0.917, train prec 0.406, train recall 0.880, time 3.7 sec
loss 0.4118, contact ratio 0.059, train acc 0.917, train prec 0.406, train recall 0.880, time 3.6 sec
loss 0.4115, contact ratio 0.059, train acc 0.917, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4115, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.6 sec
loss 0.4116, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.917, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.058, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.058, train acc 0.918, train prec 0.407, train recall 0.880, time 3.6 sec
loss 0.4116, contact ratio 0.058, train acc 0.918, train prec 0.407, train recall 0.880, time 3.7 sec
loss 0.4115, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.6 sec
loss 0.4115, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4114, contact ratio 0.058, train acc 0.918, train prec 0.407, train recall 0.881, time 3.6 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.6 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.407, train recall 0.881, time 3.8 sec
loss 0.4110, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4110, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4109, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.882, time 3.8 sec
loss 0.4108, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.882, time 3.7 sec
loss 0.4106, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4106, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4106, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4106, contact ratio 0.059, train acc 0.919, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4106, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4104, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.882, time 3.8 sec
loss 0.4104, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4103, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.882, time 3.6 sec
loss 0.4102, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4101, contact ratio 0.059, train acc 0.918, train prec 0.411, train recall 0.883, time 3.7 sec
loss 0.4101, contact ratio 0.059, train acc 0.918, train prec 0.411, train recall 0.883, time 3.6 sec
loss 0.4103, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4102, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4104, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4105, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4104, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.8 sec
loss 0.4104, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4104, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4105, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4105, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4106, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.8 sec
loss 0.4106, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4108, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4108, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4107, contact ratio 0.059, train acc 0.918, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.059, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.883, time 3.8 sec
loss 0.4107, contact ratio 0.059, train acc 0.917, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4107, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4105, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4106, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4106, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4104, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.884, time 3.7 sec
loss 0.4105, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4106, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4106, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4106, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.6 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4106, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.884, time 3.6 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.884, time 3.6 sec
loss 0.4108, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.8 sec
loss 0.4109, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4108, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4108, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4108, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4108, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4108, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4107, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.883, time 3.7 sec
loss 0.4109, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.6 sec
loss 0.4109, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.883, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4112, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4112, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.6 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.059, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4110, contact ratio 0.059, train acc 0.917, train prec 0.410, train recall 0.882, time 3.6 sec
loss 0.4109, contact ratio 0.059, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4109, contact ratio 0.059, train acc 0.917, train prec 0.410, train recall 0.882, time 3.8 sec
loss 0.4110, contact ratio 0.060, train acc 0.917, train prec 0.410, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.060, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.917, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.8 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.8 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.882, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.8 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.8 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.5 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.8 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.8 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4110, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.409, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4111, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.8 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.7 sec
loss 0.4112, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.8 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.8 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 4.0 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.8 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.881, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4113, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.6 sec
loss 0.4114, contact ratio 0.059, train acc 0.918, train prec 0.408, train recall 0.880, time 3.7 sec
